iter	RMSE
274	0.00635435851
275	0.00632487297
276	0.006303723858
277	0.006281999226
278	0.006263643391
279	0.006236209045
280	0.006219394075
281	0.006200729368
282	0.006181292904
283	0.006154533801
284	0.00613776424
285	0.006121934855
286	0.006094857211
287	0.006077291061
288	0.006047237772
289	0.006032107513
290	0.00601502603
291	0.005999524198
292	0.005983981046
293	0.005954978526
294	0.005938709629
295	0.005919625487
296	0.005897263287
297	0.005871851576
298	0.005847983476
299	0.005822627114
300	0.005808728363
301	0.005784699229
302	0.005771580359
303	0.005747467261
304	0.005724529856
305	0.005706026717
306	0.005691837781
307	0.005678192248
308	0.005658575879
309	0.005646004344
310	0.005622181962
311	0.005599069923
312	0.005586141312
313	0.005573766263
314	0.005555635797
315	0.005544108297
316	0.00553255254
317	0.005521130084
318	0.005500807236
319	0.005489415287
320	0.005475818755
321	0.005465129138
322	0.005446551787
323	0.005436392384
324	0.005424854006
325	0.005404862223
326	0.005394601137
327	0.005384836838
328	0.005366873341
329	0.005349679398
330	0.005330655591
331	0.005320626864
332	0.005303498709
333	0.005285307054
334	0.005276057519
335	0.005266733269
336	0.005257693476
337	0.005241820742
338	0.005224624485
339	0.005210267707
340	0.005201354928
341	0.00518610929
342	0.005169548039
343	0.00515796479
344	0.005143362181
345	0.005130366625
346	0.005122654001
347	0.005114800208
348	0.005102258932
349	0.005087902796
350	0.005079643764
351	0.005072152779
352	0.005060264997
353	0.005048404802
354	0.005041179867
355	0.005034041787
356	0.005022553405
357	0.005011251793
358	0.005000133953
359	0.004993627657
360	0.004982770021
361	0.004971904318
362	0.004962208714
363	0.004949453505
364	0.00494334951
365	0.004937041687
366	0.004931073729
367	0.004925178179
368	0.004915283978
369	0.004905602994
370	0.004896029439
371	0.00488440792
372	0.004878080554
373	0.00487285287
374	0.004864366388
375	0.004858250372
376	0.004852215061
377	0.004843370722
378	0.004832647041
379	0.004824098185
380	0.004819078777
381	0.004814269589
382	0.004808662538
383	0.004798543345
384	0.004789205132
385	0.004784706314
386	0.004780264388
387	0.004775909698
388	0.004768119709
389	0.00476362428
390	0.004754842175
391	0.004750463841
392	0.004743347339
393	0.004735017999
394	0.004726717937
395	0.00472276174
396	0.004718852887
397	0.004714990834
398	0.004711175043
399	0.004707195438
400	0.004700690918
401	0.004696994286
402	0.004690641739
403	0.004684383405
404	0.004680626181
405	0.004674571286
406	0.004667199473
407	0.004663581033
408	0.004660006001
409	0.004654148655
410	0.004647352388
411	0.004643909924
412	0.004638231982
413	0.004634871654
414	0.004631687815
415	0.004625065478
416	0.004621826475
417	0.004618756169
418	0.004613405451
419	0.004607258147
420	0.004604169774
421	0.004599055997
422	0.004596042027
423	0.004591039215
424	0.004588095297
425	0.004585187016
426	0.004580275992
427	0.004577437441
428	0.004572605501
429	0.004569833355
430	0.004564339997
431	0.004561639929
432	0.004556288266
433	0.004551227832
434	0.004546269156
435	0.004541409901
436	0.004537647541
437	0.004532942755
438	0.004529614912
439	0.004525589094
440	0.004521094921
441	0.004517207727
442	0.004512421674
443	0.004508658084
444	0.004504027915
445	0.004499283559
446	0.004494645066
447	0.004490254061
448	0.004485787641
449	0.004482337391
450	0.004478015996
451	0.004474372579
452	0.004470313097
453	0.004466217875
454	0.004462669265
455	0.004458811782
456	0.004455779472
457	0.004452236096
458	0.004449300456
459	0.004446413561
460	0.004443645843
461	0.004440840158
462	0.004438149219
463	0.004435501004
464	0.004432851849
465	0.004430849922
466	0.004428895116
467	0.004426365132
468	0.004424458542
469	0.004421733856
470	0.004419262936
471	0.004417408966
472	0.004414233322
473	0.00441242889
474	0.004410076912
475	0.004407029332
476	0.004405292704
477	0.004402332501
478	0.004400641844
479	0.004398221061
480	0.004396574543
481	0.004394416528
482	0.00439281101
483	0.004390043718
484	0.004388480444
485	0.004386220038
486	0.004384190471
487	0.004382684675
488	0.004380023356
489	0.004378557361
490	0.004376427624
491	0.004374519366
492	0.004372641432
493	0.004371244424
494	0.004369866685
495	0.004368670795
496	0.004366865475
497	0.004364655273
498	0.004363485412
499	0.004361542398
500	0.004360254289
501	0.004358131305
502	0.004356873651
503	0.004355768743
504	0.004354730526
505	0.004352894222
506	0.004350495487
507	0.00434871604
508	0.004346732974
509	0.004345574905
510	0.004344606421
511	0.004342339968
512	0.004340124586
513	0.004339129186
514	0.004336975727
515	0.004336004801
516	0.004333911524
517	0.004332964438
518	0.004332029297
519	0.004331105946
520	0.004329093586
521	0.004328192908
522	0.004326278691
523	0.004324710829
524	0.004323842776
525	0.004322985689
526	0.004321959837
527	0.004321215595
528	0.004319360647
529	0.004317693343
530	0.004316187427
531	0.00431539075
532	0.00431391818
533	0.004312979218
534	0.004312054831
535	0.004311338639
536	0.004309919102
537	0.004308523396
538	0.004307643356
539	0.004306855552
540	0.004306211655
541	0.004304581218
542	0.004303954333
543	0.004302552754
544	0.00430180859
545	0.004301074641
546	0.004300476412
547	0.00429939137
548	0.004298181933
549	0.004296854936
550	0.004296159898
551	0.00429559482
552	0.004294559571
553	0.004293282079
554	0.004292616099
555	0.004291978978
556	0.004290979772
557	0.004289995376
558	0.004288775942
559	0.004288144983
560	0.004287539951
561	0.00428658968
562	0.004285394513
563	0.004284791034
564	0.004284211729
565	0.004283293808
566	0.004282389542
567	0.004281246044
568	0.004280549505
569	0.004279785487
570	0.00427891402
571	0.004277814822
572	0.004277146828
573	0.004276415874
574	0.004275575905
575	0.004275139013
576	0.004274086352
577	0.00427349457
578	0.004272683335
579	0.004271674469
580	0.004270941387
581	0.004270533907
582	0.004269974529
583	0.004269309562
584	0.004268539328
585	0.004267568783
586	0.004267032734
587	0.004266396258
588	0.004265770146
589	0.004265064375
590	0.004264368658
591	0.004263763131
592	0.00426280655
593	0.004262134012
594	0.004261144105
595	0.004260614505
596	0.004260040869
597	0.004259566982
598	0.004259007343
599	0.004258329816
600	0.00425766246
601	0.004256729325
602	0.004256236002
603	0.004255746463
604	0.004255266903
605	0.004254744543
606	0.004254011656
607	0.004253548652
608	0.004253042733
609	0.004252420785
610	0.004251703981
611	0.00425100431
612	0.004250404838
613	0.004249643207
614	0.004249209029
615	0.004248737814
616	0.004247993299
617	0.004247574558
618	0.0042471191
619	0.004246394429
620	0.004245680952
621	0.004245281041
622	0.004244844812
623	0.004244150225
624	0.004243466326
625	0.004242792935
626	0.004242456835
627	0.004241756999
628	0.004241388273
629	0.004241025781
630	0.0042404598
631	0.004239905403
632	0.004239612424
633	0.004239266467
634	0.004238979862
635	0.004238447833
636	0.004238168509
637	0.004237873327
638	0.004237599751
639	0.00423697898
640	0.004236420488
641	0.004236144306
642	0.004235872273
643	0.004235613367
644	0.004235347992
645	0.004234776616
646	0.004234525993
647	0.004233783984
648	0.004233231572
649	0.004232511669
650	0.004231994849
651	0.00423175106
652	0.004231102679
653	0.004230418146
654	0.004229924723
655	0.004229438662
656	0.004228780366
657	0.004228307874
658	0.004227668597
659	0.004227209278
660	0.004226588442
661	0.004226150015
662	0.004225937137
663	0.004225337376
664	0.004224912602
665	0.004224707645
666	0.004224128211
667	0.004223716606
668	0.004223519249
669	0.004222992845
670	0.004222594645
671	0.004222048541
672	0.004221651843
673	0.004221121419
674	0.004220744265
675	0.004220562435
676	0.004220192027
677	0.004220014149
678	0.004219509096
679	0.004219149998
680	0.004218907178
681	0.004218454828
682	0.004218108156
683	0.004217874678
684	0.004217535507
685	0.004217307485
686	0.004217082392
687	0.00421672851
688	0.004216308207
689	0.004215985605
690	0.004215577336
691	0.004215252399
692	0.004214942735
693	0.0042146127
694	0.004214223596
695	0.004213841754
696	0.004213535491
697	0.004213244309
698	0.004212876791
699	0.004212582371
700	0.004212173092
701	0.004211897084
702	0.004211466632
703	0.004211188048
704	0.004210769461
705	0.004210508488
706	0.004210101197
707	0.004209701343
708	0.004209441852
709	0.004209094225
710	0.004208850457
711	0.004208512108
712	0.004208266082
713	0.004207936952
714	0.004207697655
715	0.004207377477
716	0.004207107937
717	0.00420679674
718	0.004206535076
719	0.00420627799
720	0.004205971552
721	0.004205672417
722	0.004205425908
723	0.004205183698
724	0.004204892463
725	0.004204657062
726	0.0042043779
727	0.004204149677
728	0.004203872818
729	0.004203650997
730	0.004203387518
731	0.004203172443
732	0.004202918501
733	0.004202639107
734	0.004202434006
735	0.004202164074
736	0.004201965854
737	0.004201728507
738	0.004201527636
739	0.004201282694
740	0.004201055137
741	0.004200800768
742	0.004200611044
743	0.004200393036
744	0.004200208493
745	0.004199967719
746	0.004199761776
747	0.004199584574
748	0.004199380365
749	0.00419920798
750	0.004199012377
751	0.004198856241
752	0.004198689688
753	0.004198538286
754	0.004198373013
755	0.004198227404
756	0.004198068566
757	0.004197994054
758	0.004197809598
759	0.00419765928
760	0.004197587118
761	0.004197451899
762	0.004197305384
763	0.004197193968
764	0.004197050596
765	0.00419694278
766	0.004196874027
767	0.00419673415
768	0.004196630494
769	0.004196563869
770	0.004196427557
771	0.004196327901
772	0.004196194457
773	0.004196130298
774	0.004195994677
775	0.004195932234
776	0.004195844707
777	0.004195750915
778	0.004195665425
779	0.004195581419
780	0.004195516575
781	0.004195452621
782	0.004195326132
783	0.004195269786
784	0.004195190268
785	0.004195135285
786	0.004195074679
787	0.004194997838
788	0.004194878186
789	0.004194825678
790	0.004194767746
791	0.004194694297
792	0.004194611638
793	0.004194497857
794	0.004194356641
795	0.004194217774
796	0.004194081212
797	0.004194003807
798	0.004193870436
799	0.00419374993
800	0.004193620507
801	0.004193503543
802	0.004193388352
803	0.004193269939
804	0.004193199059
805	0.004193087751
806	0.004192967671
807	0.004192859624
808	0.004192747541
809	0.004192680992
810	0.004192576577
811	0.004192458532
812	0.004192344346
813	0.004192259131
814	0.004192145454
815	0.004192063116
816	0.004191955946
817	0.004191846476
818	0.00419174237
819	0.004191636143
820	0.004191535443
821	0.004191459433
822	0.004191347297
823	0.00419125143
824	0.00419119137
825	0.004191119709
826	0.004191032377
827	0.004190980086
828	0.004190921483
829	0.004190853952
830	0.004190750292
831	0.004190664207
832	0.004190617624
833	0.004190553702
834	0.004190454634
835	0.004190409642
836	0.004190331271
837	0.004190266002
838	0.004190214068
839	0.004190140852
840	0.004190081738
841	0.004190010242
842	0.00418994003
843	0.004189896757
844	0.004189828159
845	0.004189786026
846	0.004189713285
847	0.004189647185
848	0.004189560574
849	0.004189520303
850	0.004189436216
851	0.00418938549
852	0.00418930403
853	0.004189268968
854	0.004189189712
855	0.004189155529
856	0.004189078411
857	0.00418904508
858	0.004188970036
859	0.004188937529
860	0.004188905598
861	0.00418884834
862	0.00418879524
863	0.004188723998
864	0.004188654449
865	0.00418861402
866	0.004188546632
867	0.004188512816
868	0.004188455424
869	0.00418842243
870	0.00418835834
871	0.004188320434
872	0.00418826622
873	0.004188182568
874	0.004188146313
875	0.004188105803
876	0.004188025296
877	0.004187986355
878	0.004187951436
879	0.004187908143
880	0.004187837494
881	0.00418780406
882	0.00418773523
883	0.004187706417
884	0.004187639345
885	0.004187598966
886	0.004187559223
887	0.004187527946
888	0.004187500693
889	0.004187436707
890	0.004187398631
891	0.004187349365
892	0.004187287862
893	0.004187258939
894	0.004187199011
895	0.004187173739
896	0.004187115325
897	0.004187080499
898	0.004187045373
899	0.004187023654
900	0.004186996725
901	0.00418694087
902	0.004186919832
903	0.004186882087
904	0.004186846731
905	0.004186812038
906	0.004186776612
907	0.004186740352
908	0.004186706876
909	0.004186655225
910	0.004186604529
911	0.004186554768
912	0.004186505923
913	0.004186484802
914	0.004186447134
915	0.004186426809
916	0.004186403735
917	0.004186373201
918	0.004186326712
919	0.004186304221
920	0.004186258853
921	0.004186210888
922	0.004186166964
923	0.004186120563
924	0.004186070457
925	0.004186028702
926	0.004185984531
927	0.004185936968
928	0.004185897268
929	0.004185858294
930	0.004185816761
931	0.004185772299
932	0.004185735235
933	0.004185716244
934	0.004185697638
935	0.004185679408
936	0.004185644816
937	0.004185606394
938	0.004185591481
939	0.004185554013
940	0.004185519701
941	0.004185505317
942	0.004185475973
943	0.004185455428
944	0.004185435284
945	0.004185402663
946	0.004185386325
947	0.004185351655
948	0.004185324114
949	0.004185303416
950	0.004185276456
951	0.00418525634
952	0.004185226169
953	0.004185206647
954	0.004185180835
955	0.004185161861
956	0.004185132991
957	0.004185114574
958	0.004185079408
959	0.00418505726
960	0.004185035623
961	0.004185005357
962	0.004184975692
963	0.004184954983
964	0.004184926116
965	0.004184897823
966	0.004184877998
967	0.004184850465
968	0.004184833262
969	0.00418481426
970	0.004184787642
971	0.004184771129
972	0.004184752914
973	0.004184727178
974	0.004184709561
975	0.004184684513
976	0.00418465996
977	0.004184643093
978	0.004184619196
979	0.004184604124
980	0.004184584392
981	0.004184568485
982	0.004184549519
983	0.004184531041
984	0.004184513037
985	0.004184497313
986	0.00418448261
987	0.004184462871
988	0.004184455565
989	0.004184443581
990	0.004184431801
991	0.004184421861
992	0.004184407067
993	0.004184397347
994	0.004184382853
995	0.004184373346
996	0.004184359145
997	0.004184349845
998	0.004184340689
999	0.00418432683
